software, 693
patient, 601
may, 567
system, 530
image, 506
result, 453
issue, 339
incorrect, 291
version, 260
potential, 257
data, 256
error, 230
using, 196
user, 172
value, 161
report, 159
display, 156
dose, 146
treatment, 141
displayed, 136
safety, 126
aware, 122
study, 120
due, 120
ge, 118
sample, 116
healthcare, 112
measurement, 112
could, 109
anomaly, 108
become, 104
used, 103
monitor, 101
cause, 101
ct, 96
information, 95
plan, 94
certain, 91
associated, 87
occur, 86
one, 85
calculation, 84
identified, 82
test, 81
device, 80
time, 79
field, 78
set, 77
problem, 70
position, 70
wrong, 70
use, 68
file, 67
application, 67
incorrectly, 66
order, 66
correction, 66
different, 65
number, 65
scan, 65
customer, 63
update, 62
setting, 59
record, 59
lead, 58
two, 57
beam, 57
resulting, 56
mode, 56
imaging, 55
v, 55
screen, 55
reported, 54
series, 54
multiple, 53
dicom, 53
recently, 53
change, 52
loss, 51
id, 51
parameter, 51
case, 50
feature, 50
protocol, 50
message, 49
affected, 49
view, 48
option, 47
workstation, 47
possible, 46
exam, 46
function, 46
station, 46
defect, 45
specific, 45
occurs, 45
module, 45
condition, 44
planning, 44
b, 43
laboratory, 42
product, 42
syngo, 42
related, 42
another, 41
firm, 41
selected, 41
volume, 41
instrument, 41
database, 41
philip, 41
name, 40
pac, 40
siemens, 40
unit, 39
running, 39
rt, 39
impact, 39
following, 38
reference, 38
ecg, 38
operator, 38
received, 37
risk, 37
x, 36
correct, 36
clinical, 36
current, 36
viewer, 36
performed, 36
discovered, 35
inaccurate, 35
pet, 35
potentially, 35
assay, 34
workflow, 34
orientation, 34
correctly, 34
acquisition, 34
found, 34
circumstance, 33
interface, 33
analyzer, 33
within, 33
medication, 33
configured, 33
saved, 33
e, 33
radiation, 32
affect, 32
range, 31
monitoring, 31
cobas, 31
sent, 31
centricity, 31
initiated, 31
appear, 31
generated, 31
without, 30
alarm, 30
diagnosis, 30
client, 30
xray, 30
prior, 30
delivery, 29
date, 29
upgrade, 29
manual, 28
reporting, 28
computer, 28
line, 28
became, 28
unintended, 28
reconstruction, 28
new, 27
default, 27
acquired, 27
recall, 27
medical, 27
operation, 27
server, 27
artifact, 27
mlc, 27
event, 27
control, 27
calculated, 27
delay, 26
label, 26
review, 26
address, 25
missing, 25
stored, 25
location, 25
printed, 25
mistreatment, 25
higher, 25
bug, 25
scanner, 25
gantry, 25
malfunction, 24
bed, 24
failure, 24
process, 24
inr, 24
previous, 24
point, 24
management, 24
changed, 24
communication, 24
erroneous, 24
carescape, 24
code, 23
exists, 23
transfer, 23
match, 23
ultrasound, 23
central, 23
properly, 23
mismatch, 22
lock, 22
slice, 22
release, 22
network, 22
list, 22
li, 22
delivered, 22
dynamic, 22
merge, 22
model, 22
digital, 22
configuration, 22
demographic, 21
actual, 21
high, 21
entry, 21
care, 21
either, 21
original, 21
shift, 21
tool, 21
area, 21
show, 21
also, 21
xio, 21
archive, 20
specimen, 20
waveform, 20
calibration, 20
entered, 20
based, 20
inc, 20
console, 20
lost, 20
including, 20
would, 20
window, 20
however, 20
combination, 20
contain, 19
final, 19
imported, 19
automatically, 19
situation, 19
target, 19
character, 19
issued, 19
advantage, 19
pixel, 19
navigation, 19
procedure, 19
examination, 19
angle, 19
caused, 18
flag, 18
processing, 18
pump, 18
reconstructed, 18
low, 18
blank, 18
full, 18
print, 18
confirmed, 18
involving, 18
panel, 18
scanning, 18
setup, 18
misdiagnosis, 18
lab, 18
tube, 18
program, 18
mr, 18
might, 18
table, 18
defined, 18
available, 17
made, 17
instance, 17
c, 17
auto, 17
functionality, 17
collimator, 17
exported, 17
additional, 17
therapist, 17
reading, 17
via, 17
status, 17
intended, 17
machine, 17
couch, 17
present, 17
spo, 17
freeze, 17
action, 17
rare, 17
restart, 17
arc, 17
eclipse, 17
causing, 17
incomplete, 16
allows, 16
disk, 16
printing, 16
ml, 16
type, 16
pro, 16
even, 16
kit, 16
rate, 16
possibility, 16
soft, 16
second, 16
instruction, 16
instead, 16
applied, 16
complaint, 16
site, 16
recalled, 16
dash, 16
brilliance, 16
analysis, 16
allow, 15
deleted, 15
remote, 15
operating, 15
button, 15
failed, 15
manually, 15
marker, 15
service, 15
eye, 15
factor, 15
therapy, 15
released, 15
archived, 15
physician, 15
leading, 15
distance, 15
several, 15
updated, 15
greater, 15
method, 15
created, 15
internal, 15
check, 15
size, 15
head, 15
mm, 15
stop, 15
identification, 15
discovery, 15
text, 14
part, 14
assigned, 14
enabled, 14
gui, 14
inratio, 14
meter, 14
vitros, 14
select, 14
first, 14
behavior, 14
channel, 14
lower, 14
architect, 14
provided, 14
performing, 14
open, 14
injury, 14
loaded, 14
installation, 14
expected, 14
sequence, 14
exposure, 14
fail, 14
reset, 14
left, 14
statistic, 14
isocenter, 14
r, 13
body, 13
fails, 13
modified, 13
manager, 13
day, 13
medtronic, 13
automated, 13
batch, 13
unable, 13
zero, 13
warning, 13
determined, 13
sunquest, 13
run, 13
power, 13
alignment, 13
component, 13
read, 13
subsequent, 13
contains, 13
scc, 13
clip, 13
previously, 13
annotation, 13
per, 13
added, 13
diagnostic, 13
export, 13
notice, 13
single, 13
detector, 13
side, 13
segment, 13
selects, 13
difference, 13
registration, 13
page, 13
though, 13
calculate, 13
region, 13
structure, 13
drug, 13
nonconformance, 13
gating, 13
raystation, 13
unexpected, 12
provide, 12
brain, 12
limit, 12
labeling, 12
initial, 12
cardiology, 12
displaying, 12
tab, 12
softpath, 12
active, 12
start, 12
scenario, 12
viewed, 12
recalling, 12
performance, 12
opened, 12
must, 12
ingenuity, 12
complete, 12
video, 12
fraction, 12
vmat, 12
large, 12
intermittent, 12
rack, 12
crash, 12
detected, 12
alert, 12
move, 12
pt, 12
upon, 12
right, 12
algorithm, 12
barcode, 12
roi, 12
access, 12
appears, 11
resulted, 11
level, 11
programming, 11
transmission, 11
etc, 11
web, 11
connected, 11
go, 11
online, 11
accelerator, 11
negative, 11
capture, 11
direction, 11
electronic, 11
gate, 11
syngoplaza, 11
leaf, 11
brainlab, 11
trigger, 11
perfusion, 11
simultaneously, 11
sp, 11
corresponding, 11
shown, 11
memory, 11
fused, 11
corrected, 11
mouse, 11
state, 11
ratio, 11
pressure, 11
header, 11
hard, 11
testing, 11
three, 11
mu, 11
scale, 11
suv, 11
interpretation, 11
add, 11
focal, 11
automatic, 11
reagent, 10
battery, 10
query, 10
misidentification, 10
cartridge, 10
completed, 10
worklist, 10
optical, 10
next, 10
lot, 10
quality, 10
mri, 10
mammography, 10
transferred, 10
distribution, 10
solution, 10
changing, 10
anatomical, 10
accuracy, 10
processed, 10
hospital, 10
hl, 10
health, 10
mosaiq, 10
produce, 10
ie, 10
bypass, 10
session, 10
viewing, 10
filter, 10
eg, 10
max, 10
intellispace, 10
portal, 10
printout, 10
optimum, 10
occurred, 10
definition, 10
voluntary, 10
contour, 10
edited, 10
include, 10
jaw, 10
reboot, 10
touch, 10
artis, 10
box, 10
create, 10
existing, 10
o, 10
varian, 10
transmitted, 10
uptake, 10
graphic, 10
offset, 10
installed, 10
monaco, 10
alere, 10
placed, 9
accession, 9
addition, 9
mpr, 9
icon, 9
generate, 9
modality, 9
observed, 9
paceart, 9
carelink, 9
cardiac, 9
enter, 9
labeled, 9
flipped, 9
experience, 9
spine, 9
film, 9
need, 9
included, 9
import, 9
weight, 9
format, 9
still, 9
mixup, 9
continue, 9
xr, 9
design, 9
well, 9
secondary, 9
invalid, 9
example, 9
depth, 9
currently, 9
rule, 9
last, 9
editing, 9
linac, 9
storage, 9
initiating, 9
importing, 9
treated, 9
moved, 9
hf, 9
loading, 9
license, 9
archiving, 9
map, 9
template, 9
handling, 9
receiving, 9
le, 9
activated, 9
speed, 9
intermittently, 9
back, 9
diagnostics, 9
blood, 9
coordinate, 9
perform, 9
positioning, 9
rather, 9
th, 9
coulter, 9
curve, 9
center, 9
handheld, 9
affecting, 9
selection, 9
movement, 9
outside, 9
flagged, 9
panorama, 9
measured, 9
summary, 9
rotation, 9
mindray, 9
therapeutic, 9
primary, 8
chart, 8
roche, 8
programmed, 8
printer, 8
identifier, 8
empty, 8
load, 8
rotated, 8
source, 8
requires, 8
prevent, 8
ng, 8
integrated, 8
corrupted, 8
containing, 8
happen, 8
remain, 8
oncology, 8
temporarily, 8
described, 8
recording, 8
m, 8
platform, 8
always, 8
ri, 8
standard, 8
disabled, 8
heart, 8
notification, 8
request, 8
impax, 8
log, 8
amount, 8
required, 8
utilizing, 8
respect, 8
captured, 8
cardio, 8
object, 8
sporadic, 8
anatomy, 8
regarding, 8
possibly, 8
send, 8
inadvertently, 8
p, 8
tumor, 8
period, 8
inconsistent, 8
cancel, 8
notified, 8
limited, 8
rejected, 8
validation, 8
transmit, 8
u, 8
miscalculation, 8
customized, 8
axsym, 8
flow, 8
respiratory, 8
erroneously, 8
pulmonary, 8
tag, 8
imrt, 8
spacing, 8
signal, 8
able, 8
color, 8
vital, 8
hemo, 8
clearwater, 8
fl, 8
aperture, 8
wireless, 8
step, 8
nm, 8
piggyback, 8
anomally, 7
comment, 7
duplicate, 7
delete, 7
command, 7
individual, 7
work, 7
requiring, 7
density, 7
hematology, 7
selecting, 7
chemistry, 7
get, 7
generic, 7
reflect, 7
immediately, 7
count, 7
ra, 7
coil, 7
combined, 7
folder, 7
linear, 7
workspace, 7
lantis, 7
appropriate, 7
false, 7
dark, 7
enterprise, 7
necessary, 7
call, 7
thus, 7
critical, 7
history, 7
engen, 7
already, 7
rotational, 7
infusion, 7
deletion, 7
around, 7
return, 7
raw, 7
occurrence, 7
interpret, 7
vertical, 7
replaced, 7
conducted, 7
mckesson, 7
dataset, 7
computed, 7
edits, 7
dpm, 7
layout, 7
therefore, 7
plus, 7
taken, 7
creating, 7
edit, 7
firmware, 7
evaluation, 7
modification, 7
hour, 7
international, 7
live, 7
attempt, 7
backup, 7
air, 7
dilution, 7
strip, 7
beckman, 7
hazard, 7
assignment, 7
flex, 7
localization, 7
centimeter, 7
queue, 7
frequency, 7
interest, 7
vessel, 7
wedge, 7
hiart, 7
index, 7
normal, 7
probe, 7
l, 7
elekta, 7
surgical, 7
intervention, 7
shape, 7
vitrea, 7
innova, 7
conversion, 7
signa, 7
port, 7
aria, 7
ditc, 7
pathology, 7
phase, 7
bolus, 7
library, 7
breast, 7
switch, 6
accessory, 6
copy, 6
rf, 6
light, 6
buffer, 6
truncated, 6
mixed, 6
slide, 6
finding, 6
implanted, 6
accurately, 6
prescribed, 6
year, 6
clock, 6
background, 6
celldyn, 6
unacceptable, 6
symbia, 6
earlier, 6
contact, 6
afp, 6
incident, 6
place, 6
artiste, 6
called, 6
nx, 6
task, 6
thickness, 6
pc, 6
ma, 6
content, 6
hold, 6
assign, 6
card, 6
letter, 6
criterion, 6
word, 6
softlab, 6
rb, 6
linked, 6
mrn, 6
misinterpretation, 6
clinician, 6
working, 6
host, 6
requested, 6
ingredient, 6
integration, 6
automation, 6
horizon, 6
radiotherapy, 6
improper, 6
ix, 6
fetal, 6
length, 6
angiography, 6
longer, 6
improperly, 6
insight, 6
axis, 6
saving, 6
document, 6
equal, 6
microsoft, 6
inform, 6
aligned, 6
indicate, 6
end, 6
close, 6
pdm, 6
way, 6
forward, 6
voluntarily, 6
emr, 6
visible, 6
registered, 6
ig, 6
echo, 6
cv, 6
stat, 6
sheet, 6
normalized, 6
imager, 6
impacted, 6
require, 6
later, 6
various, 6
nbp, 6
limitation, 6
relevant, 6
remains, 6
ca, 6
mislabeled, 6
us, 6
omit, 6
relative, 6
derived, 6
upgraded, 6
interrupted, 6
link, 6
doppler, 6
small, 6
laser, 6
dialog, 6
cell, 6
precision, 6
utilized, 6
output, 6
manufactured, 6
scheduled, 6
retrieved, 6
fluoroscopy, 6
abnormal, 6
interval, 6
datexohmeda, 6
indicated, 6
marked, 6
md, 6
f, 6
fluoro, 6
xeleris, 6
tomotherapy, 6
includes, 6
additionally, 6
making, 6
issuing, 6
qa, 6
pure, 6
oncologist, 6
surface, 6
drr, 6
section, 6
proton, 6
inside, 6
min, 6
core, 6
save, 6
tf, 6
iq, 6
held, 6
diluent, 6
freetext, 6
mednet, 6
accuray, 6
swirllike, 6
dynacad, 6
container, 5
microbiology, 5
description, 5
wash, 5
apply, 5
spect, 5
accept, 5
array, 5
energy, 5
repeat, 5
particular, 5
specification, 5
programmer, 5
episode, 5
detection, 5
shock, 5
pallet, 5
come, 5
altered, 5
third, 5
party, 5
avoid, 5
store, 5
subsequently, 5
significant, 5
extremely, 5
temporary, 5
scanned, 5
recorded, 5
interfaced, 5
verify, 5
opening, 5
surgeon, 5
profile, 5
generator, 5
revolution, 5
split, 5
muse, 5
pid, 5
board, 5
patch, 5
listed, 5
cd, 5
symbol, 5
ois, 5
dimension, 5
digitally, 5
mixing, 5
tpn, 5
dosing, 5
seno, 5
distributed, 5
unavailable, 5
cardiovascular, 5
signed, 5
advisory, 5
vaa, 5
response, 5
usb, 5
title, 5
ruler, 5
across, 5
horizontal, 5
mmhg, 5
unique, 5
aw, 5
carestream, 5
association, 5
trend, 5
path, 5
controller, 5
stress, 5
recovery, 5
upgrading, 5
tm, 5
acuson, 5
sc, 5
routine, 5
determine, 5
stamp, 5
partially, 5
exist, 5
priority, 5
patients, 5
advia, 5
comparison, 5
bar, 5
noninvasive, 5
written, 5
organ, 5
encounter, 5
completely, 5
material, 5
resolve, 5
development, 5
old, 5
input, 5
cable, 5
revision, 5
nicoletone, 5
elevated, 5
retrospective, 5
interruption, 5
positive, 5
dmlc, 5
obtained, 5
discrepancy, 5
motion, 5
indication, 5
cic, 5
ef, 5
reversed, 5
sensor, 5
virtual, 5
click, 5
maximum, 5
projection, 5
deficiency, 5
track, 5
lockup, 5
specified, 5
velocity, 5
concentration, 5
zoomed, 5
functioning, 5
isoloc, 5
anatomic, 5
subject, 5
drive, 5
aps, 5
mx, 5
inverted, 5
increase, 5
threshold, 5
appeared, 5
fusion, 5
decimal, 5
gsi, 5
ii, 5
visualization, 5
originally, 5
sign, 5
exporting, 5
icentral, 5
investigation, 5
conjunction, 5
kv, 5
enhancement, 5
numeric, 5
external, 5
hd, 5
mattress, 5
masimo, 5
clicking, 5
closed, 5
spacelabs, 5
prompt, 5
property, 5
form, 5
approved, 5
interpreted, 5
conformal, 5
reboots, 5
pediatric, 5
ise, 5
prescription, 5
significantly, 5
collision, 5
beta, 5
epiq, 5
nurse, 5
dsa, 5
vero, 5
exactrac, 5
miseqdx, 5
sequencing, 5
dm, 5
millimeter, 5
ihc, 5
highly, 5
med, 5
becomes, 4
fact, 4
english, 4
illness, 4
voltage, 4
smart, 4
filed, 4
equipment, 4
integra, 4
misidentified, 4
substrate, 4
elx, 4
ortho, 4
receives, 4
override, 4
lose, 4
inappropriately, 4
icd, 4
administration, 4
immediate, 4
outofrange, 4
manifest, 4
damage, 4
iol, 4
fluid, 4
intensity, 4
facility, 4
cleanup, 4
creation, 4
excluded, 4
liquid, 4
ver, 4
recognized, 4
prevents, 4
hp, 4
actually, 4
allowed, 4
concerning, 4
sporadically, 4
overwritten, 4
valid, 4
matching, 4
ascii, 4
creates, 4
softweb, 4
note, 4
maybe, 4
guidance, 4
uploaded, 4
radiograph, 4
residual, 4
viewport, 4
adding, 4
rtt, 4
rev, 4
toshiba, 4
america, 4
aplio, 4
artida, 4
tcautomation, 4
verification, 4
corruption, 4
exhibit, 4
visual, 4
vab, 4
thumbnail, 4
fill, 4
noticed, 4
null, 4
provides, 4
amplilink, 4
met, 4
userdefined, 4
contrast, 4
respiration, 4
ready, 4
sa, 4
key, 4
sr, 4
cache, 4
invacare, 4
followup, 4
synchronization, 4
scatter, 4
anesthesia, 4
spot, 4
stage, 4
synapse, 4
lesion, 4
somatom, 4
qc, 4
nibp, 4
never, 4
radsuite, 4
skip, 4
releasing, 4
appearing, 4
reformatter, 4
xx, 4
total, 4
surveillance, 4
short, 4
mean, 4
cuff, 4
icu, 4
cdchpka, 4
adjustment, 4
deliver, 4
cm, 4
sw, 4
scaled, 4
manufacturer, 4
detail, 4
hardware, 4
break, 4
disclosure, 4
unity, 4
portion, 4
variable, 4
ejection, 4
degree, 4
refresh, 4
improve, 4
room, 4
upload, 4
multiplanar, 4
cycle, 4
generating, 4
voxel, 4
skin, 4
standardized, 4
age, 4
digoxin, 4
gated, 4
big, 4
bore, 4
presence, 4
exit, 4
rounding, 4
package, 4
axial, 4
appropriately, 4
aorta, 4
aneurysm, 4
coronal, 4
completion, 4
rpm, 4
planned, 4
voluson, 4
inaccuracy, 4
mapping, 4
compatibility, 4
pdf, 4
activity, 4
receptor, 4
take, 4
adjusted, 4
unintentionally, 4
radiography, 4
interaction, 4
static, 4
serious, 4
recover, 4
carbohydrate, 4
insulin, 4
specifically, 4
custom, 4
solar, 4
sim, 4
technique, 4
lateral, 4
ampliprep, 4
taqman, 4
physiological, 4
thyroid, 4
encountered, 4
menu, 4
happens, 4
language, 4
cr, 4
delayed, 4
nonunique, 4
ivc, 4
electric, 4
recalculated, 4
rv, 4
monte, 4
carlo, 4
pencil, 4
quantitative, 4
recent, 4
internally, 4
needle, 4
softreports, 4
isodose, 4
done, 4
scientific, 4
latitude, 4
grid, 4
double, 4
non, 4
rapidarc, 4
legacy, 4
neuron, 4
base, 4
n, 4
positioned, 4
established, 4
global, 4
magnification, 4
outdated, 4
functional, 4
url, 4
driver, 4
abacus, 4
stating, 4
startup, 4
rescan, 4
digit, 4
cal, 4
partial, 4
master, 4
pr, 4
surgery, 4
composite, 4
validated, 4
centralink, 4
exhibited, 4
ring, 4
initially, 4
neartherapeutic, 4
cross, 4
adaptive, 4
metric, 4
height, 4
bsa, 4
whether, 4
pedestal, 4
human, 3
cumulative, 3
carrier, 3
post, 3
mip, 3
download, 3
inquiry, 3
associate, 3
sync, 3
act, 3
mix, 3
biotek, 3
historical, 3
space, 3
biased, 3
insert, 3
preset, 3
vt, 3
manufacture, 3
indicating, 3
platelet, 3
senographe, 3
d, 3
proper, 3
weighting, 3
clear, 3
enough, 3
misalignment, 3
overcorrection, 3
ensure, 3
developed, 3
dosage, 3
administrator, 3
inserted, 3
brand, 3
primeview, 3
landmark, 3
misinterpreted, 3
posing, 3
allergy, 3
incompatible, 3
free, 3
identify, 3
odyssey, 3
remove, 3
moving, 3
abbott, 3
mismatched, 3
permit, 3
march, 3
qualifying, 3
sends, 3
cropped, 3
ogp, 3
adt, 3
drrs, 3
superior, 3
rapid, 3
diffusion, 3
enable, 3
circuit, 3
replace, 3
aspirated, 3
merging, 3
occasion, 3
audible, 3
sound, 3
cease, 3
defibrillator, 3
september, 3
browser, 3
amalga, 3
helical, 3
va, 3
calculating, 3
rendered, 3
logiq, 3
offline, 3
unwanted, 3
string, 3
carm, 3
outbound, 3
interactive, 3
radiology, 3
co, 3
fall, 3
impedance, 3
randomly, 3
manufacturing, 3
vb, 3
started, 3
initiate, 3
whe, 3
preview, 3
almost, 3
powered, 3
reverse, 3
retrieval, 3
overestimation, 3
resolution, 3
removed, 3
improvement, 3
documented, 3
yet, 3
given, 3
latest, 3
modular, 3
analytics, 3
measuring, 3
magnified, 3
acute, 3
press, 3
standalone, 3
dxh, 3
referenced, 3
returned, 3
fine, 3
incompatibility, 3
forced, 3
brf, 3
carryover, 3
antivirus, 3
detect, 3
newly, 3
since, 3
restarted, 3
january, 3
discharge, 3
furthermore, 3
occasionally, 3
connection, 3
skyplate, 3
removing, 3
dp, 3
transceiver, 3
black, 3
although, 3
placement, 3
generation, 3
interfacing, 3
volumetric, 3
universal, 3
ten, 3
correspond, 3
experienced, 3
professional, 3
technician, 3
guidewire, 3
chair, 3
activate, 3
visually, 3
